,number_of_group,type_occasion,start_date,end_date,internal_occasion,device,devicecode,qauntity_package_one,quantity_package_double,>420,r-a,task_alarm,mix_task,KPU/KnPU,receipt_without_pack,receipt_without_pack_and_alarm,solved_task
530,14,pack,2019-08-21 03:49:24,2019-08-21 03:50:07,1,132,28571,,,,,,,,,,
531,14,receipt,2019-08-21 03:50:40,2019-08-21 03:50:42,0,132,28571,0,1,,,,,KPU,,,task_solved
532,15,pack,2019-08-21 03:51:54,2019-08-21 03:52:34,1,132,28571,,,,,,,,,,
533,15,pack,2019-08-21 03:53:26,2019-08-21 03:54:10,1,132,28571,,,,,,,,,,
534,15,pack,2019-08-21 03:55:00,2019-08-21 03:55:45,1,132,28571,,,,,,,,,,
535,15,receipt,2019-08-21 03:56:23,2019-08-21 03:56:47,0,132,28571,0,3,,,,,KPU,,,task_solved
536,16,pack,2019-08-21 04:07:19,2019-08-21 04:08:11,1,132,28571,,,,,,,,,,
537,16,receipt,2019-08-21 04:08:41,2019-08-21 04:08:45,0,132,28571,0,1,,,,,KPU,,,task_solved
538,17,pack,2019-08-21 05:38:59,2019-08-21 05:39:55,1,132,28571,,,,,,,,,,
539,17,receipt,2019-08-21 05:40:33,2019-08-21 05:40:35,0,132,28571,0,1,,,,,KPU,,,task_solved
540,1,pack,2019-08-21 00:09:06,2019-08-21 00:09:52,1,143,2955,,,,,,,,,,
541,1,issue,2019-08-21 00:09:52,None,1,143,2955,,,,,,,,,,
542,1,issue,2019-08-21 00:09:52,None,1,143,2955,,,,,,,,,,
543,1,pack,2019-08-21 00:10:49,2019-08-21 00:11:34,1,143,2955,,,,,,,,,,
544,1,issue,2019-08-21 00:11:34,None,1,143,2955,,,,,,,,,,
545,1,issue,2019-08-21 00:11:34,None,1,143,2955,,,,,,,,,,
546,1,pack,2019-08-21 00:19:39,2019-08-21 00:20:26,1,143,2955,,,,,,,,,,
547,1,pack,2019-08-21 00:24:24,2019-08-21 00:25:06,1,143,2955,,,,,,,,,,
548,1,receipt,2019-08-21 00:26:18,2019-08-21 00:26:40,0,143,2955,0,4,,,,,KPU,,,task_solved
549,2,pack,2019-08-21 02:14:39,2019-08-21 02:15:31,1,143,2955,,,,,,,,,,
550,2,receipt,2019-08-21 02:16:27,2019-08-21 02:16:52,0,143,2955,0,1,,,,,KPU,,,task_solved
551,3,pack,2019-08-21 02:49:28,2019-08-21 02:50:12,1,143,2955,,,,,,,,,,
552,3,receipt,2019-08-21 02:51:13,2019-08-21 02:51:40,0,143,2955,0,1,,,,,KPU,,,task_solved
553,4,pack,2019-08-21 02:54:41,2019-08-21 02:55:25,1,143,2955,,,,,,,,,,
554,4,receipt,2019-08-21 02:56:35,2019-08-21 02:56:53,0,143,2955,0,1,,,,,KPU,,,task_solved
555,5,pack,2019-08-21 02:57:40,2019-08-21 02:58:24,1,143,2955,,,,,,,,,,
556,5,receipt,2019-08-21 02:59:34,2019-08-21 02:59:41,0,143,2955,0,1,,,,,KPU,,,task_solved
557,6,pack,2019-08-21 03:02:19,2019-08-21 03:03:06,1,143,2955,,,,,,,,,,
558,6,receipt,2019-08-21 03:04:10,2019-08-21 03:04:21,0,143,2955,0,1,,,,,KPU,,,task_solved
559,7,pack,2019-08-21 03:19:29,2019-08-21 03:20:25,1,143,2955,,,,,,,,,,
560,7,pack,2019-08-21 03:22:14,2019-08-21 03:23:10,1,143,2955,,,,,,,,,,
561,7,receipt,2019-08-21 03:24:16,2019-08-21 03:24:47,0,143,2955,0,2,,,,,KPU,,,task_solved
562,8,pack,2019-08-21 03:28:59,2019-08-21 03:29:54,1,143,2955,,,,,,,,,,
563,8,receipt,2019-08-21 03:30:34,2019-08-21 03:30:40,0,143,2955,0,1,,,,,KPU,,,task_solved
564,9,pack,2019-08-21 04:32:58,2019-08-21 04:33:58,1,143,2955,,,,,,,,,,
565,9,issue,2019-08-21 04:33:58,None,1,143,2955,,,,,,,,,,
566,9,issue,2019-08-21 04:33:58,None,1,143,2955,,,,,,,,,,
567,1,pack,2019-08-21 00:09:35,2019-08-21 00:10:36,1,177,3153,,,,,,,,,,
568,1,receipt,2019-08-21 00:09:30,2019-08-21 00:11:17,1,177,3153,0,1,,,,,KPU,,,task_solved
569,2,pack,2019-08-21 00:11:46,2019-08-21 00:12:36,1,177,3153,,,,,,,,,,
570,2,receipt,2019-08-21 00:11:42,2019-08-21 00:13:33,1,177,3153,0,1,,,,,KPU,,,task_solved
571,3,pack,2019-08-21 00:41:36,2019-08-21 00:42:34,1,177,3153,,,,,,,,,,
572,3,receipt,2019-08-21 00:41:30,2019-08-21 00:43:34,1,177,3153,0,1,,,,,KPU,,,task_solved
573,4,pack,2019-08-21 01:26:33,2019-08-21 01:27:23,1,177,3153,,,,,,,,,,
574,4,receipt,2019-08-21 01:26:29,2019-08-21 01:27:56,1,177,3153,0,1,,,,,KPU,,,task_solved
575,5,pack,2019-08-21 02:06:05,2019-08-21 02:06:55,1,177,3153,,,,,,,,,,
576,5,receipt,2019-08-21 02:06:01,2019-08-21 02:07:53,1,177,3153,0,1,,,,,KPU,,,task_solved
577,6,pack,2019-08-21 02:42:34,2019-08-21 02:43:07,1,177,3153,,,,,,,,,,
578,6,receipt,2019-08-21 02:42:24,2019-08-21 02:43:55,1,177,3153,0,1,,,,,KPU,,,task_solved
579,7,pack,2019-08-21 02:44:28,2019-08-21 02:45:03,1,177,3153,,,,,,,,,,
580,7,receipt,2019-08-21 02:44:21,2019-08-21 02:46:25,1,177,3153,0,1,,,,,KPU,,,task_solved
581,8,pack,2019-08-21 02:46:46,2019-08-21 02:47:24,1,177,3153,,,,,,,,,,
582,8,receipt,2019-08-21 02:46:42,2019-08-21 02:48:14,1,177,3153,0,1,,,,,KPU,,,task_solved
583,9,pack,2019-08-21 02:48:39,2019-08-21 02:49:27,1,177,3153,,,,,,,,,,
584,9,pack,2019-08-21 02:50:09,2019-08-21 02:50:45,1,177,3153,,,,,,,,,,
585,9,receipt,2019-08-21 02:48:34,2019-08-21 02:51:24,1,177,3153,0,2,,,,,KPU,,,task_solved
586,10,pack,2019-08-21 02:57:49,2019-08-21 02:58:45,1,177,3153,,,,,,,,,,
587,10,receipt,2019-08-21 02:57:44,2019-08-21 02:59:55,1,177,3153,0,1,,,,,KPU,,,task_solved
588,11,pack,2019-08-21 04:52:56,2019-08-21 04:53:45,1,177,3153,,,,,,,,,,
589,11,receipt,2019-08-21 04:52:48,2019-08-21 04:54:36,1,177,3153,0,1,,,,,KPU,,,task_solved
590,12,pack,2019-08-21 05:02:37,2019-08-21 05:03:31,1,177,3153,,,,,,,,,,
591,12,receipt,2019-08-21 05:02:30,2019-08-21 05:04:15,1,177,3153,0,1,,,,,KPU,,,task_solved
592,13,pack,2019-08-21 05:05:45,2019-08-21 05:06:49,1,177,3153,,,,,,,,,,
593,13,receipt,2019-08-21 05:05:38,2019-08-21 05:08:07,1,177,3153,0,1,,,,,KPU,,,task_solved
594,14,pack,2019-08-21 05:18:57,2019-08-21 05:19:48,1,177,3153,,,,,,,,,,
595,14,receipt,2019-08-21 05:18:51,2019-08-21 05:20:47,1,177,3153,0,1,,,,,KPU,,,task_solved
596,15,pack,2019-08-21 05:37:49,2019-08-21 05:38:24,1,177,3153,,,,,,,,,,
597,15,receipt,2019-08-21 05:37:44,2019-08-21 05:39:26,1,177,3153,0,1,,,,,KPU,,,task_solved
598,16,pack,2019-08-21 05:39:51,2019-08-21 05:40:35,1,177,3153,,,,,,,,,,
599,16,receipt,2019-08-21 05:39:51,2019-08-21 05:41:20,1,177,3153,0,1,,,,,KPU,,,task_solved
600,17,pack,2019-08-21 05:42:04,2019-08-21 05:42:46,1,177,3153,,,,,,,,,,
601,17,receipt,2019-08-21 05:41:59,2019-08-21 05:43:29,1,177,3153,0,1,,,,,KPU,,,task_solved
602,1,pack,2019-08-21 00:10:22,2019-08-21 00:11:11,1,134,2864,,,,,,,,,,
603,1,receipt,2019-08-21 00:12:05,2019-08-21 00:12:58,0,134,2864,0,1,,,,,KPU,,,task_solved
604,2,pack,2019-08-21 01:51:10,2019-08-21 01:52:00,1,134,2864,,,,,,,,,,
605,2,receipt,2019-08-21 01:50:26,2019-08-21 01:52:50,1,134,2864,0,1,,,,,KPU,,,task_solved
606,3,pack,2019-08-21 01:53:14,2019-08-21 01:54:14,1,134,2864,,,,,,,,,,
607,3,receipt,2019-08-21 01:55:06,2019-08-21 01:55:28,0,134,2864,0,1,,,,,KPU,,,task_solved
608,4,pack,2019-08-21 02:12:47,2019-08-21 02:13:40,1,134,2864,,,,,,,,,,
609,4,pack,2019-08-21 02:15:07,2019-08-21 02:16:02,1,134,2864,,,,,,,,,,
610,4,receipt,2019-08-21 02:17:06,2019-08-21 02:17:29,0,134,2864,0,2,,,,,KPU,,,task_solved
611,5,pack,2019-08-21 02:28:35,2019-08-21 02:29:23,1,134,2864,,,,,,,,,,
612,5,pack,2019-08-21 02:30:36,2019-08-21 02:31:27,1,134,2864,,,,,,,,,,
613,5,receipt,2019-08-21 02:32:24,2019-08-21 02:32:48,0,134,2864,1,0,,,,,,,,
614,5,receipt,2019-08-21 02:32:58,2019-08-21 02:33:20,0,134,2864,1,0,,,,,KPU,,,task_solved
615,6,pack,2019-08-21 02:33:42,2019-08-21 02:34:31,1,134,2864,,,,,,,,,,
616,6,receipt,2019-08-21 02:35:19,2019-08-21 02:35:25,0,134,2864,0,1,,,,,KPU,,,task_solved
617,7,pack,2019-08-21 02:35:54,2019-08-21 02:36:41,1,134,2864,,,,,,,,,,
618,7,receipt,2019-08-21 02:37:39,2019-08-21 02:37:49,0,134,2864,0,1,,,,,KPU,,,task_solved
619,8,pack,2019-08-21 02:45:28,2019-08-21 02:46:22,1,134,2864,,,,,,,,,,
620,8,receipt,2019-08-21 02:47:27,2019-08-21 02:47:44,0,134,2864,0,1,,,,,KPU,,,task_solved
621,9,pack,2019-08-21 02:50:05,2019-08-21 02:50:51,1,134,2864,,,,,,,,,,
622,9,receipt,2019-08-21 02:51:57,2019-08-21 02:52:05,0,134,2864,0,1,,,,,KPU,,,task_solved
623,10,pack,2019-08-21 02:53:17,2019-08-21 02:54:07,1,134,2864,,,,,,,,,,
624,10,pack,2019-08-21 02:55:11,2019-08-21 02:55:53,1,134,2864,,,,,,,,,,
625,10,receipt,2019-08-21 02:52:48,2019-08-21 02:56:54,1,134,2864,1,0,,,,,,,,
626,10,receipt,2019-08-21 02:57:03,2019-08-21 02:57:26,0,134,2864,1,0,,,,,KPU,,,task_solved
627,11,pack,2019-08-21 02:57:49,2019-08-21 02:58:43,1,134,2864,,,,,,,,,,
628,11,pack,2019-08-21 02:59:39,2019-08-21 03:00:17,1,134,2864,,,,,,,,,,
629,11,receipt,2019-08-21 03:01:07,2019-08-21 03:01:26,0,134,2864,1,0,,,,,,,,
630,11,receipt,2019-08-21 03:01:36,2019-08-21 03:02:01,0,134,2864,1,0,,,,,KPU,,,task_solved
631,12,pack,2019-08-21 03:02:29,2019-08-21 03:03:10,1,134,2864,,,,,,,,,,
632,12,receipt,2019-08-21 03:03:53,2019-08-21 03:04:06,0,134,2864,0,1,,,,,KPU,,,task_solved
633,13,pack,2019-08-21 03:04:29,2019-08-21 03:05:17,1,134,2864,,,,,,,,,,
634,13,receipt,2019-08-21 03:06:19,2019-08-21 03:06:22,0,134,2864,0,1,,,,,KPU,,,task_solved
635,14,pack,2019-08-21 03:14:47,2019-08-21 03:15:35,1,134,2864,,,,,,,,,,
636,14,receipt,2019-08-21 03:16:26,2019-08-21 03:16:32,0,134,2864,0,1,,,,,KPU,,,task_solved
637,15,pack,2019-08-21 03:44:49,2019-08-21 03:45:38,1,134,2864,,,,,,,,,,
638,15,pack,2019-08-21 03:46:46,2019-08-21 03:47:38,1,134,2864,,,,,,,,,,
639,15,receipt,2019-08-21 03:48:38,2019-08-21 03:48:45,0,134,2864,0,2,,,,,KPU,,,task_solved
640,16,pack,2019-08-21 03:50:30,2019-08-21 03:51:18,1,134,2864,,,,,,,,,,
641,16,receipt,2019-08-21 03:52:08,2019-08-21 03:52:37,0,134,2864,0,1,,,,,KPU,,,task_solved
642,17,pack,2019-08-21 03:52:57,2019-08-21 03:53:46,1,134,2864,,,,,,,,,,
643,1,pack,2019-08-21 00:11:59,2019-08-21 00:12:39,1,178,2860,,,,,,,,,,
644,1,receipt,2019-08-21 00:14:00,2019-08-21 00:14:06,0,178,2860,0,1,,,,,KPU,,,task_solved
645,2,pack,2019-08-21 00:15:03,2019-08-21 00:15:42,1,178,2860,,,,,,,,,,
646,2,receipt,2019-08-21 00:16:56,2019-08-21 00:17:02,0,178,2860,0,1,,,,,KPU,,,task_solved
647,3,pack,2019-08-21 01:50:06,2019-08-21 01:51:26,1,178,2860,,,,,,,,,,
648,3,receipt,2019-08-21 01:49:23,2019-08-21 01:52:56,1,178,2860,0,1,,,,,KPU,,,task_solved
649,4,pack,2019-08-21 03:49:24,2019-08-21 03:50:12,1,178,2860,,,,,,,,,,
650,4,receipt,2019-08-21 03:50:41,2019-08-21 03:50:52,0,178,2860,0,1,,,,,KPU,,,task_solved
651,1,pack,2019-08-21 00:12:25,2019-08-21 00:13:13,1,118,2863,,,,,,,,,,
652,1,pack,2019-08-21 00:14:21,2019-08-21 00:15:10,1,118,2863,,,,,,,,,,
653,1,receipt,2019-08-21 00:12:13,2019-08-21 00:16:46,1,118,2863,2,0,,,,,KPU,,,task_solved
654,1,receipt,2019-08-21 00:17:16,2019-08-21 00:17:21,0,118,2863,2,0,,,,,KPU,,,task_solved
655,2,pack,2019-08-21 00:18:05,2019-08-21 00:18:52,1,118,2863,,,,,,,,,,
656,2,receipt,2019-08-21 00:19:40,2019-08-21 00:19:44,0,118,2863,0,1,,,,,KPU,,,task_solved
657,3,pack,2019-08-21 00:20:34,2019-08-21 00:21:21,1,118,2863,,,,,,,,,,
658,3,receipt,2019-08-21 00:20:22,2019-08-21 00:21:53,1,118,2863,0,1,,,,,KPU,,,task_solved
659,4,pack,2019-08-21 00:27:03,2019-08-21 00:27:56,1,118,2863,,,,,,,,,,
660,4,receipt,2019-08-21 00:26:53,2019-08-21 00:30:01,1,118,2863,0,1,,,,,KPU,,,task_solved
661,5,pack,2019-08-21 00:32:01,2019-08-21 00:32:44,1,118,2863,,,,,,,,,,
662,5,receipt,2019-08-21 00:31:48,2019-08-21 00:33:49,1,118,2863,0,1,,,,,KPU,,,task_solved
663,6,pack,2019-08-21 01:17:12,2019-08-21 01:17:59,1,118,2863,,,,,,,,,,
664,6,alarm,2019-08-21 01:17:58,None,1,118,2863,,,,,,,,,,
665,6,issue,2019-08-21 01:17:59,None,1,118,2863,,,,,,,,,,
666,6,issue,2019-08-21 01:17:59,None,1,118,2863,,,,,,,,,,
667,6,pack,2019-08-21 01:18:05,2019-08-21 01:18:34,1,118,2863,,,,,,,,,,
668,6,issue,2019-08-21 01:18:34,None,1,118,2863,,,,,,,,,,
669,6,pack,2019-08-21 01:19:00,2019-08-21 01:19:42,1,118,2863,,,,,,,,,,
670,6,receipt,2019-08-21 01:17:00,2019-08-21 01:20:51,1,118,2863,0,2,,,,mix_task,KnPU,,,task_doesn't_solved
671,7,pack,2019-08-21 01:21:35,2019-08-21 01:22:25,1,118,2863,,,,,,,,,,
672,7,receipt,2019-08-21 01:21:23,2019-08-21 01:22:46,1,118,2863,0,1,,,,,KPU,,,task_solved
673,8,pack,2019-08-21 01:39:13,2019-08-21 01:39:56,1,118,2863,,,,,,,,,,
674,8,receipt,2019-08-21 01:39:00,2019-08-21 01:40:56,1,118,2863,0,1,,,,,KPU,,,task_solved
675,9,pack,2019-08-21 02:25:59,2019-08-21 02:26:42,1,118,2863,,,,,,,,,,
676,9,pack,2019-08-21 02:27:48,2019-08-21 02:28:34,1,118,2863,,,,,,,,,,
677,9,receipt,2019-08-21 02:25:41,2019-08-21 02:29:18,1,118,2863,0,2,,,,,KPU,,,task_solved
678,10,pack,2019-08-21 02:34:03,2019-08-21 02:34:56,1,118,2863,,,,,,,,,,
679,10,receipt,2019-08-21 02:33:52,2019-08-21 02:35:57,1,118,2863,0,1,,,,,KPU,,,task_solved
680,11,pack,2019-08-21 02:38:08,2019-08-21 02:38:50,1,118,2863,,,,,,,,,,
681,11,receipt,2019-08-21 02:37:55,2019-08-21 02:39:39,1,118,2863,0,1,,,,,KPU,,,task_solved
682,12,pack,2019-08-21 04:08:29,2019-08-21 04:09:10,1,118,2863,,,,,,,,,,
683,12,receipt,2019-08-21 04:08:15,2019-08-21 04:10:12,1,118,2863,0,1,,,,,KPU,,,task_solved
684,13,pack,2019-08-21 04:15:51,2019-08-21 04:16:31,1,118,2863,,,,,,,,,,
685,13,receipt,2019-08-21 04:15:42,2019-08-21 04:17:23,1,118,2863,0,1,,,,,KPU,,,task_solved
686,14,pack,2019-08-21 04:18:07,2019-08-21 04:18:56,1,118,2863,,,,,,,,,,
687,14,receipt,2019-08-21 04:17:49,2019-08-21 04:19:55,1,118,2863,0,1,,,,,KPU,,,task_solved
688,15,pack,2019-08-21 04:20:29,2019-08-21 04:21:11,1,118,2863,,,,,,,,,,
689,15,receipt,2019-08-21 04:22:25,2019-08-21 04:22:29,0,118,2863,0,1,,,,,KPU,,,task_solved
690,16,pack,2019-08-21 04:24:01,2019-08-21 04:24:43,1,118,2863,,,,,,,,,,
691,16,receipt,2019-08-21 04:23:49,2019-08-21 04:25:33,1,118,2863,0,1,,,,,KPU,,,task_solved
692,17,pack,2019-08-21 04:29:58,2019-08-21 04:30:39,1,118,2863,,,,,,,,,,
693,17,receipt,2019-08-21 04:29:48,2019-08-21 04:31:34,1,118,2863,0,1,,,,,KPU,,,task_solved
694,18,pack,2019-08-21 04:37:31,2019-08-21 04:38:15,1,118,2863,,,,,,,,,,
695,18,receipt,2019-08-21 04:37:21,2019-08-21 04:39:17,1,118,2863,0,1,,,,,KPU,,,task_solved
696,19,pack,2019-08-21 05:10:28,2019-08-21 05:11:10,1,118,2863,,,,,,,,,,
697,19,receipt,2019-08-21 05:10:15,2019-08-21 05:11:42,1,118,2863,0,1,,,,,KPU,,,task_solved
698,20,pack,2019-08-21 05:36:59,2019-08-21 05:37:45,1,118,2863,,,,,,,,,,
699,20,pack,2019-08-21 05:39:36,2019-08-21 05:40:17,1,118,2863,,,,,,,,,,
700,20,receipt,2019-08-21 05:36:49,2019-08-21 05:41:06,1,118,2863,0,2,,,,,KPU,,,task_solved
701,1,pack,2019-08-21 00:13:01,2019-08-21 00:13:55,1,131,28542,,,,,,,,,,
702,1,receipt,2019-08-21 00:14:26,2019-08-21 00:14:32,0,131,28542,0,1,,,,,KPU,,,task_solved
703,2,pack,2019-08-21 00:20:41,2019-08-21 00:21:23,1,131,28542,,,,,,,,,,
704,2,pack,2019-08-21 00:22:12,2019-08-21 00:23:01,1,131,28542,,,,,,,,,,
705,2,receipt,2019-08-21 00:23:30,2019-08-21 00:23:36,0,131,28542,0,2,,,,,KPU,,,task_solved
706,3,pack,2019-08-21 00:26:56,2019-08-21 00:27:42,1,131,28542,,,,,,,,,,
707,3,receipt,2019-08-21 00:28:10,2019-08-21 00:28:14,0,131,28542,0,1,,,,,KPU,,,task_solved
708,4,pack,2019-08-21 00:29:47,2019-08-21 00:31:34,1,131,28542,,,,,,,,,,
709,4,alarm,2019-08-21 00:30:28,None,1,131,28542,,,,,,,,,,
710,4,receipt,2019-08-21 00:32:14,2019-08-21 00:32:18,0,131,28542,1,0,,,,mix_task,KPU,,,task_solved
711,5,pack,2019-08-21 00:36:20,2019-08-21 00:37:30,1,131,28542,,,,,,,,,,
712,5,receipt,2019-08-21 00:37:55,2019-08-21 00:38:22,0,131,28542,0,1,,,,,KPU,,,task_solved
713,6,pack,2019-08-21 00:38:46,2019-08-21 00:39:38,1,131,28542,,,,,,,,,,
714,6,receipt,2019-08-21 00:40:18,2019-08-21 00:40:23,0,131,28542,0,1,,,,,KPU,,,task_solved
715,7,pack,2019-08-21 00:44:08,2019-08-21 00:44:56,1,131,28542,,,,,,,,,,
716,7,receipt,2019-08-21 00:45:33,2019-08-21 00:45:54,0,131,28542,0,1,,,,,KPU,,,task_solved
717,8,pack,2019-08-21 00:47:52,2019-08-21 00:48:35,1,131,28542,,,,,,,,,,
718,8,pack,2019-08-21 00:49:00,2019-08-21 00:49:45,1,131,28542,,,,,,,,,,
719,8,receipt,2019-08-21 00:50:15,2019-08-21 00:50:23,0,131,28542,0,2,,,,,KPU,,,task_solved
720,9,pack,2019-08-21 00:51:21,2019-08-21 00:52:05,1,131,28542,,,,,,,,,,
721,9,receipt,2019-08-21 00:52:33,2019-08-21 00:52:46,0,131,28542,0,1,,,,,KPU,,,task_solved
722,10,pack,2019-08-21 00:55:18,2019-08-21 00:56:09,1,131,28542,,,,,,,,,,
723,10,receipt,2019-08-21 00:56:38,2019-08-21 00:56:43,0,131,28542,0,1,,,,,KPU,,,task_solved
724,11,pack,2019-08-21 01:01:13,2019-08-21 01:02:01,1,131,28542,,,,,,,,,,
725,11,receipt,2019-08-21 01:02:35,2019-08-21 01:03:03,0,131,28542,0,1,,,,,KPU,,,task_solved
726,12,pack,2019-08-21 01:11:36,2019-08-21 01:12:20,1,131,28542,,,,,,,,,,
727,12,receipt,2019-08-21 01:12:49,2019-08-21 01:13:09,0,131,28542,0,1,,,,,KPU,,,task_solved
728,13,pack,2019-08-21 01:17:24,2019-08-21 01:18:14,1,131,28542,,,,,,,,,,
729,13,receipt,2019-08-21 01:18:51,2019-08-21 01:19:12,0,131,28542,0,1,,,,,KPU,,,task_solved
730,14,pack,2019-08-21 01:21:13,2019-08-21 01:21:56,1,131,28542,,,,,,,,,,
731,14,receipt,2019-08-21 01:22:36,2019-08-21 01:23:01,0,131,28542,0,1,,,,,KPU,,,task_solved
732,15,pack,2019-08-21 01:23:41,2019-08-21 01:24:30,1,131,28542,,,,,,,,,,
733,15,pack,2019-08-21 01:25:18,2019-08-21 01:26:08,1,131,28542,,,,,,,,,,
734,15,receipt,2019-08-21 01:26:44,2019-08-21 01:27:04,0,131,28542,0,2,,,,,KPU,,,task_solved
735,16,pack,2019-08-21 01:32:22,2019-08-21 01:33:06,1,131,28542,,,,,,,,,,
736,16,receipt,2019-08-21 01:33:39,2019-08-21 01:33:50,0,131,28542,0,1,,,,,KPU,,,task_solved
737,17,pack,2019-08-21 01:34:26,2019-08-21 01:35:06,1,131,28542,,,,,,,,,,
738,17,receipt,2019-08-21 01:35:26,2019-08-21 01:35:30,0,131,28542,0,1,,,,,KPU,,,task_solved
739,18,pack,2019-08-21 01:35:52,2019-08-21 01:36:42,1,131,28542,,,,,,,,,,
740,18,pack,2019-08-21 01:37:13,2019-08-21 01:38:06,1,131,28542,,,,,,,,,,
741,18,receipt,2019-08-21 01:38:38,2019-08-21 01:38:57,0,131,28542,0,2,,,,,KPU,,,task_solved
742,19,pack,2019-08-21 01:44:44,2019-08-21 01:45:27,1,131,28542,,,,,,,,,,
743,19,receipt,2019-08-21 01:45:58,2019-08-21 01:46:00,0,131,28542,0,1,,,,,KPU,,,task_solved
744,20,pack,2019-08-21 01:59:00,2019-08-21 01:59:46,1,131,28542,,,,,,,,,,
745,20,pack,2019-08-21 02:00:17,2019-08-21 02:01:01,1,131,28542,,,,,,,,,,
746,20,receipt,2019-08-21 02:01:26,2019-08-21 02:01:32,0,131,28542,0,2,,,,,KPU,,,task_solved
747,21,pack,2019-08-21 02:02:29,2019-08-21 02:03:15,1,131,28542,,,,,,,,,,
748,21,receipt,2019-08-21 02:03:38,2019-08-21 02:03:59,0,131,28542,0,1,,,,,KPU,,,task_solved
749,22,pack,2019-08-21 02:08:37,2019-08-21 02:09:32,1,131,28542,,,,,,,,,,
750,22,receipt,2019-08-21 02:10:01,2019-08-21 02:10:05,0,131,28542,0,1,,,,,KPU,,,task_solved
751,23,pack,2019-08-21 02:14:44,2019-08-21 02:15:28,1,131,28542,,,,,,,,,,
752,23,receipt,2019-08-21 02:16:18,2019-08-21 02:16:48,0,131,28542,0,1,,,,,KPU,,,task_solved
753,24,pack,2019-08-21 02:39:28,2019-08-21 02:39:57,1,131,28542,,,,,,,,,,
754,24,alarm,2019-08-21 02:39:35,None,1,131,28542,,,,,,,,,,
755,24,issue,2019-08-21 02:39:57,None,1,131,28542,,,,,,,,,,
756,24,issue,2019-08-21 02:39:57,None,1,131,28542,,,,,,,,,,
757,24,issue,2019-08-21 02:39:57,None,1,131,28542,,,,,,,,,,
758,24,pack,2019-08-21 02:40:44,2019-08-21 02:41:44,1,131,28542,,,,,,,,,,
759,24,receipt,2019-08-21 02:43:08,2019-08-21 02:43:17,0,131,28542,0,1,,,,mix_task,KPU,,,task_solved
760,25,pack,2019-08-21 02:43:45,2019-08-21 02:44:29,1,131,28542,,,,,,,,,,
761,25,receipt,2019-08-21 02:44:58,2019-08-21 02:45:03,0,131,28542,0,1,,,,,KPU,,,task_solved
762,26,pack,2019-08-21 02:46:36,2019-08-21 02:47:21,1,131,28542,,,,,,,,,,
763,26,receipt,2019-08-21 02:47:54,2019-08-21 02:48:03,0,131,28542,0,1,,,,,KPU,,,task_solved
764,27,pack,2019-08-21 03:17:27,2019-08-21 03:18:25,1,131,28542,,,,,,,,,,
765,27,receipt,2019-08-21 03:18:58,2019-08-21 03:19:36,0,131,28542,0,1,,,,,KPU,,,task_solved
766,28,pack,2019-08-21 03:36:44,2019-08-21 03:37:33,1,131,28542,,,,,,,,,,
767,28,receipt,2019-08-21 03:38:05,2019-08-21 03:38:18,0,131,28542,0,1,,,,,KPU,,,task_solved
768,1,pack,2019-08-21 00:17:26,2019-08-21 00:18:03,1,119,2871,,,,,,,,,,
769,1,receipt,2019-08-21 00:17:24,2019-08-21 00:19:21,1,119,2871,0,1,,,,,KPU,,,task_solved
770,2,pack,2019-08-21 00:32:16,2019-08-21 00:32:51,1,119,2871,,,,,,,,,,
771,2,receipt,2019-08-21 00:32:14,2019-08-21 00:34:22,1,119,2871,0,1,,,,,KPU,,,task_solved
772,3,pack,2019-08-21 00:41:30,2019-08-21 00:42:13,1,119,2871,,,,,,,,,,
773,3,receipt,2019-08-21 00:40:15,2019-08-21 00:42:47,1,119,2871,0,1,,,,,KPU,,,task_solved
774,4,pack,2019-08-21 00:50:59,2019-08-21 00:53:34,1,119,2871,,,,,,,,,,
775,4,receipt,2019-08-21 00:50:54,2019-08-21 00:52:54,1,119,2871,1,0,,,,,KPU,,,task_solved
776,4,issue,2019-08-21 00:53:34,None,1,119,2871,,,,,,,,,,
777,4,issue,2019-08-21 00:53:34,None,1,119,2871,,,,,,,,,,
778,4,issue,2019-08-21 00:53:34,None,1,119,2871,,,,,,,,,,
779,5,pack,2019-08-21 01:06:25,2019-08-21 01:07:00,1,119,2871,,,,,,,,,,
780,5,receipt,2019-08-21 01:06:23,2019-08-21 01:08:00,1,119,2871,0,1,,,,,KPU,,,task_solved
781,6,pack,2019-08-21 01:09:32,2019-08-21 01:10:09,1,119,2871,,,,,,,,,,
782,6,pack,2019-08-21 01:11:14,2019-08-21 01:11:53,1,119,2871,,,,,,,,,,
783,6,receipt,2019-08-21 01:09:30,2019-08-21 01:12:58,1,119,2871,0,2,,,,,KPU,,,task_solved
784,7,pack,2019-08-21 01:54:12,2019-08-21 01:54:50,1,119,2871,,,,,,,,,,
785,7,pack,2019-08-21 01:55:39,2019-08-21 01:56:17,1,119,2871,,,,,,,,,,
786,7,receipt,2019-08-21 01:54:09,2019-08-21 01:56:57,1,119,2871,0,2,,,,,KPU,,,task_solved
787,8,pack,2019-08-21 02:03:57,2019-08-21 02:04:34,1,119,2871,,,,,,,,,,
788,8,issue,2019-08-21 02:04:34,None,1,119,2871,,,,,,,,,,
789,8,issue,2019-08-21 02:04:34,None,1,119,2871,,,,,,,,,,
